doc_id,target_label,spam_target_label,char_count,word_count,unique_word_count,unique_word_ratio,avg_word_length,digit_count,digit_ratio,uppercase_ratio,punctuation_ratio,whitespace_ratio,exclamation_count,question_count,newline_count,currency_symbol_count,url_count_text,unique_url_count_text,unique_domain_count_text,email_count_text,url_density,email_density,amount_pattern_count,promo_code_pattern_count,short_line_count,short_token_count,suspicious_tld_count,shortener_url_count,cta_plus_url_score,brand_plus_link_score,ham_business_hits,ham_formal_hits,ham_admin_doc_hits,ham_technical_business_hits,business_signature_hits,action_phrase_count,promo_symbol_count,uppercase_token_count,digit_run_count,has_link_and_cta,has_urgency_and_cta,has_brand_and_link,has_money_and_cta,has_account_and_security,has_delivery_and_link,has_ham_and_no_url,has_formal_and_no_cta,has_admin_doc_and_no_url,has_technical_business_and_no_cta,has_signature_and_no_cta,symbol_pressure_score,urgency_cta_url_combo,money_cta_combo,spam_keyword_hits,urgency_keyword_hits,money_keyword_hits,cta_keyword_hits,account_keyword_hits,security_keyword_hits,delivery_keyword_hits,brand_keyword_hits,unsubscribe_keyword_hits,promo_keyword_hits,lang_score,lang_is_ita,ham_to_spam_keyword_ratio,ham_to_cta_ratio,ham_strength_to_spam_ratio,ham_strength_score,noise_score,spam_intent_score,noise_without_spam_intent,promo_symbol_count_clip,exclamation_count_clip,digit_run_count_clip,uppercase_token_count_clip,safe_security_ham_hits,safe_security_to_spam_ratio,spam_keyword_density,cta_keyword_density,money_keyword_density,urgency_keyword_density,ham_business_density,split
000-000-000-135,spam,spam,140.0,22.0,22.0,1.0,5.136363636363637,0.0,0.0,0.0,0.0785714285714285,0.1285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0,train
000-000-001-304,spam,spam,88.0,13.0,13.0,1.0,5.6923076923076925,0.0,0.0,0.1022727272727272,0.0227272727272727,0.1363636363636363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7836,1.0,0.25,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.25,0.2307692307692307,0.1538461538461538,0.0,0.0,0.0,train
000-000-001-563,ham,ham,76.0,14.0,12.0,0.8571428571428571,4.428571428571429,0.0,0.0,0.0263157894736842,0.0131578947368421,0.1710526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-001-391,spam,spam,97.0,12.0,12.0,1.0,6.333333333333333,1.0,0.0103092783505154,0.1134020618556701,0.1030927835051546,0.134020618556701,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.25,1.0,0.25,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0833333333333333,0.0833333333333333,0.0,train
000-000-000-563,spam,spam,170.0,22.0,22.0,1.0,6.545454545454546,0.0,0.0,0.0117647058823529,0.0529411764705882,0.1117647058823529,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7503,1.0,0.25,0.5,0.25,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1363636363636363,0.0454545454545454,0.0,0.0454545454545454,0.0,train
000-000-001-199,spam,spam,76.0,12.0,11.0,0.9166666666666666,5.25,2.0,0.0263157894736842,0.0657894736842105,0.0394736842105263,0.1447368421052631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7713,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,1.5,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,train
000-000-001-169,spam,spam,128.0,22.0,20.0,0.9090909090909092,4.727272727272728,5.0,0.0390625,0.0234375,0.03125,0.15625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7428,1.0,0.25,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.1363636363636363,0.0,0.0909090909090909,0.0,0.0,train
000-000-000-838,spam,spam,289.0,41.0,38.0,0.926829268292683,5.951219512195122,2.0,0.0069204152249134,0.0103806228373702,0.0207612456747404,0.1384083044982699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8001,1.0,0.75,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.073170731707317,0.048780487804878,0.0,0.0,0.048780487804878,train
000-000-001-016,spam,spam,404.0,58.0,39.0,0.6724137931034483,5.637931034482759,16.0,0.0396039603960396,0.2896039603960396,0.0495049504950495,0.1559405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797,1.0,0.1,0.2,0.1,0.0,0.0,1.5,0.0,0.0,0.0,3.0,5.0,0.0,0.1,0.1551724137931034,0.0689655172413793,0.0862068965517241,0.0,0.0,train
000-000-001-057,spam,spam,57.0,6.0,6.0,1.0,8.333333333333334,0.0,0.0,0.0350877192982456,0.0350877192982456,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7828,1.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.1666666666666666,0.0,0.1666666666666666,0.0,train
000-000-001-769,ham,ham,94.0,16.0,16.0,1.0,4.75,0.0,0.0,0.0319148936170212,0.0425531914893617,0.1595744680851064,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7104,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,train
000-000-000-194,ham,ham,130.0,18.0,18.0,1.0,5.944444444444445,10.0,0.0769230769230769,0.0153846153846153,0.0923076923076923,0.0923076923076923,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-000-939,spam,spam,238.0,42.0,35.0,0.8333333333333334,4.642857142857143,2.0,0.0084033613445378,0.0924369747899159,0.0210084033613445,0.1596638655462184,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7097,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0238095238095238,0.0,0.0238095238095238,0.0,0.0,train
000-000-000-146,ham,ham,90.0,14.0,14.0,1.0,5.214285714285714,2.0,0.0222222222222222,0.0333333333333333,0.0444444444444444,0.1444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6768,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,train
000-000-000-552,spam,spam,147.0,20.0,20.0,1.0,6.1,5.0,0.0340136054421768,0.0136054421768707,0.0680272108843537,0.1156462585034013,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.05,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7186,1.0,0.2,1.0,0.2,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.05,0.0,0.0,train
000-000-001-982,ham,ham,53.0,10.0,10.0,1.0,4.3,4.0,0.0754716981132075,0.0188679245283018,0.0377358490566037,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6351,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.1,0.0,train
000-000-001-291,ham,ham,81.0,14.0,14.0,1.0,4.642857142857143,0.0,0.0,0.0123456790123456,0.074074074074074,0.1234567901234567,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-001-465,ham,ham,102.0,16.0,15.0,0.9375,5.3125,4.0,0.0392156862745098,0.0294117647058823,0.0294117647058823,0.1372549019607843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7581,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,train
000-000-000-619,spam,spam,158.0,19.0,18.0,0.9473684210526316,7.105263157894737,0.0,0.0,0.0126582278481012,0.0569620253164556,0.1012658227848101,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7655,1.0,0.5,0.5,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,train
000-000-000-983,spam,spam,798.0,119.0,91.0,0.7647058823529411,5.403361344537816,11.0,0.0137844611528822,0.137844611528822,0.0338345864661654,0.1616541353383458,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7263,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,3.0,5.0,1.0,5.0,0.0,0.2,0.0336134453781512,0.0,0.0084033613445378,0.0084033613445378,0.0,train
000-000-001-302,spam,spam,69.0,12.0,12.0,1.0,4.5,2.0,0.0289855072463768,0.1014492753623188,0.0579710144927536,0.1594202898550724,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6503,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0833333333333333,0.0,0.0,0.0,0.0,train
000-000-001-671,ham,ham,60.0,12.0,12.0,1.0,3.8333333333333335,0.0,0.0,0.0666666666666666,0.05,0.1833333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-000-653,ham,ham,306.0,42.0,40.0,0.9523809523809524,6.190476190476191,0.0,0.0,0.0130718954248366,0.0196078431372549,0.1339869281045751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7252,1.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,train
000-000-000-085,spam,spam,133.0,19.0,17.0,0.8947368421052632,5.789473684210527,4.0,0.0300751879699248,0.0,0.0601503759398496,0.112781954887218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0526315789473684,train
000-000-000-951,spam,spam,460.0,73.0,37.0,0.5068493150684932,5.260273972602739,0.0,0.0,0.0934782608695652,0.008695652173913,0.1565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-001-483,ham,ham,72.0,11.0,11.0,1.0,5.454545454545454,0.0,0.0,0.0277777777777777,0.0277777777777777,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0909090909090909,train
000-000-001-877,ham,ham,55.0,8.0,8.0,1.0,5.875,0.0,0.0,0.0181818181818181,0.0181818181818181,0.1272727272727272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-001-293,ham,ham,74.0,12.0,12.0,1.0,5.0,0.0,0.0,0.0135135135135135,0.0405405405405405,0.1486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-000-261,ham,ham,153.0,22.0,21.0,0.9545454545454546,5.727272727272728,10.0,0.065359477124183,0.0457516339869281,0.0915032679738562,0.0980392156862745,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.729,1.0,0.2,1.0,0.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.2,0.1818181818181818,0.0,0.0,0.0,0.0,train
000-000-001-720,ham,ham,67.0,11.0,11.0,1.0,5.090909090909091,0.0,0.0,0.0149253731343283,0.0149253731343283,0.1492537313432835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-000-513,spam,spam,135.0,18.0,18.0,1.0,6.055555555555555,0.0,0.0,0.1851851851851851,0.0888888888888888,0.1111111111111111,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624,1.0,0.25,0.5,0.25,0.0,0.0,3.0,0.0,3.0,5.0,0.0,4.0,0.0,0.25,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,train
000-000-000-618,spam,spam,124.0,19.0,19.0,1.0,5.368421052631579,0.0,0.0,0.0161290322580645,0.064516129032258,0.1290322580645161,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7529,1.0,0.2,0.5,0.2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2105263157894736,0.0526315789473684,0.1052631578947368,0.0,0.0,train
000-000-001-505,ham,ham,67.0,9.0,9.0,1.0,6.222222222222222,0.0,0.0,0.835820895522388,0.044776119402985,0.1194029850746268,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
000-000-001-262,spam,spam,51.0,8.0,8.0,1.0,5.125,1.0,0.0196078431372549,0.5294117647058824,0.0588235294117647,0.1372549019607843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.5,0.125,0.0,0.125,0.0,0.0,train
000-000-000-731,ham,ham,678.0,97.0,73.0,0.7525773195876289,5.77319587628866,13.0,0.0191740412979351,0.0752212389380531,0.0353982300884955,0.1386430678466076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7244,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,1.5,0.0,0.0,0.0,2.0,5.0,0.0,0.1666666666666666,0.0515463917525773,0.0103092783505154,0.0103092783505154,0.0,0.0103092783505154,train
